Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCGRate,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna
S_10,A1,4,F7,6,5,S_10,A1,4,F7,6,5,160747.0,101094.0,35797.0,7392.0,8816.0,1007.0,135.0,616.0,180.0,157.0,75.0,21.0,1414.0,457.0,57381.0,74630.0,5308642.0,0.4642699397189372,4190,5.6,70113,327,0,0,2053,2137,75257,95.2,97.9,97.3,3357,520,0.1549,2837,160747.0,96054.0,10461.0,1670.0,31585.0,9409.0,192.0,0.0,424.0,59.0,33.0,85.0,691.0,1485.0,298906.0,106019.0,7389465.0,0.6595395248433874,3568,3.4,102163,288,1749,1819,0,0,65069,94.8,97.4,97.1,2335,367,0.157173,1968,55,266,0.206766917293233,3.0,4.0,0.75,6.0,26.0,0.2307692307692307,4.269622260410791e-07,0,0,12.0,0.0024973985431841,4097,4599,4916,0.9355166802278276,160747,0.0013093750346695,915,3.732573547251271e-05,0.0286101762396809,1.620507399577167,0,0,0,0,0,2,2
S_10,A1,4,F8,7,5,S_10,A1,4,F8,7,5,333756.0,217180.0,59610.0,15157.0,21748.0,3218.0,366.0,1070.0,589.0,241.0,109.0,65.0,3332.0,1202.0,235104.0,157321.0,10728921.0,0.4713653087884562,9437,6.0,146916,968,0,0,4787,4650,167315,96.4,97.6,97.2,7425,1283,0.172795,6142,333756.0,209385.0,25829.0,4796.0,49406.0,17695.0,473.0,2.0,1014.0,125.0,78.0,121.0,1916.0,2896.0,787096.0,210243.0,14530504.0,0.6299302484449718,7516,3.6,202143,584,3881,3635,0,0,134165,95.0,97.2,96.9,4597,721,0.156841,3876,39,391,0.0997442455242966,7.0,11.0,0.6363636363636364,4.0,22.0,0.1818181818181818,6.170080196219712e-07,0,0,22.0,0.0021960471151926,9553,10874,11533,0.9428596202202376,333756,0.002718630979559,1283,3.295820899099941e-05,0.0325806876880116,1.7701448803516198,0,0,0,0,0,0,0
S_10,A1,4,G19,18,6,S_10,A1,4,G19,18,6,443337.0,148300.0,8923.0,1957.0,7124.0,2179.0,5982.0,30967.0,6621.0,4614.0,85605.0,28063.0,213.0,3220.0,311274.0,295905.0,29349476.0,0.6674493669601229,203396,68.7,81014,11495,0,0,94339,109057,3518377,97.0,98.1,97.7,165521,45995,0.27788,119526,443337.0,145382.0,10560.0,68.0,6453.0,4289.0,5884.0,8.0,11534.0,839.0,45789.0,55146.0,71.0,3915.0,504577.0,332041.0,35195247.0,0.7489584672607971,202345,60.9,116481,13215,90451,111894,0,0,3839547,96.9,97.9,97.5,140431,41424,0.294978,99007,893,3316,0.2693003618817853,20.0,75.0,0.2666666666666666,76.0,324.0,0.2345679012345679,4.654474146833754e-06,0,0,202.0,0.0009243455221865,193317,225824,234902,0.9613540966019872,443337,0.003611230068028,4783,0.0002278176646659,0.5093732307477156,1.8893137115463448,0,0,0,0,0,0,0
S_10,A1,4,G20,19,6,S_10,A1,4,G20,19,6,353845.0,77084.0,5204.0,1174.0,4248.0,1404.0,3531.0,18092.0,4354.0,3826.0,144716.0,18454.0,118.0,2023.0,318462.0,175853.0,17682425.0,0.4969774901439896,116718,66.4,52166,6969,0,0,55963,60755,2011789,96.7,98.1,97.7,94919,21625,0.227826,73294,353845.0,76888.0,7181.0,50.0,5609.0,6144.0,5467.0,4.0,13087.0,541.0,30323.0,68431.0,22.0,3419.0,462563.0,274803.0,30003722.0,0.7766197063686078,180897,65.8,83564,10342,82849,98048,0,0,3599206,96.8,98.0,97.7,130785,34492,0.263731,96293,477,1791,0.2663316582914573,18.0,41.0,0.4390243902439024,17.0,104.0,0.1634615384615384,2.7858735983881046e-06,0,0,140.0,0.0008255349761479,111362,130058,136355,0.9538190752080964,353845,0.0028822672220486,4334,0.0001978267320436,0.3675564159448346,1.7744457329967938,0,0,0,0,0,0,0
S_10,A1,4,G7,6,6,S_10,A1,4,G7,6,6,290809.0,182257.0,65529.0,12216.0,20139.0,1517.0,170.0,508.0,155.0,119.0,62.0,39.0,1897.0,889.0,60369.0,119479.0,8384116.0,0.4108504207228799,4102,3.4,115101,276,0,0,1989,2113,72680,96.7,97.9,97.1,3277,504,0.153799,2773,290809.0,176798.0,26642.0,3475.0,50367.0,16515.0,239.0,5.0,742.0,87.0,66.0,72.0,1642.0,2253.0,614856.0,170197.0,11745629.0,0.5852535512999941,3344,2.0,166588,265,1651,1693,0,0,60828,95.1,97.3,96.8,2114,292,0.138127,1822,76,227,0.3348017621145374,1.0,2.0,0.5,2.0,15.0,0.1333333333333333,2.9001207806563866e-07,0,0,13.0,0.0028291621327529,4046,4604,4916,0.93653376729048,290809,0.0023688034268584,900,2.2351440292425613e-05,0.0158316970932811,1.6596971881759193,0,0,0,0,0,0,0
S_10,A1,4,G8,7,6,S_10,A1,4,G8,7,6,420592.0,283789.0,59962.0,32907.0,27109.0,1530.0,309.0,715.0,335.0,380.0,95.0,58.0,2187.0,1559.0,102799.0,174313.0,12171781.0,0.4144467797770761,8991,5.2,164691,631,0,0,4484,4507,163571,95.9,97.9,97.5,7216,1218,0.168792,5998,420592.0,273381.0,31905.0,2944.0,49908.0,35974.0,463.0,10.0,718.0,133.0,74.0,82.0,2015.0,2760.0,748183.0,249620.0,17413926.0,0.5934967854833187,6927,2.8,242172,521,3485,3442,0,0,126007,95.7,97.3,97.1,4454,692,0.155366,3762,40,247,0.1619433198380566,3.0,3.0,1.0,3.0,18.0,0.1666666666666666,3.350518326137113e-07,0,0,12.0,0.0012295081967213,9139,10360,11017,0.9403648906235818,420592,0.0034259592065901,1398,1.4265606573591509e-05,0.0246319473504013,1.7269544924154026,0,0,0,0,0,0,0
S_10,A1,4,H19,18,7,S_10,A1,4,H19,18,7,646800.0,224904.0,11644.0,2346.0,11248.0,3654.0,9332.0,44439.0,10922.0,8401.0,93835.0,46617.0,304.0,4908.0,644346.0,459305.0,45732325.0,0.7101190476190476,327824,71.4,116022,15459,0,0,152791,175033,5840549,97.1,98.2,97.8,264898,71301,0.269164,193597,646800.0,224330.0,14852.0,128.0,10133.0,7316.0,9041.0,12.0,15929.0,1073.0,77698.0,56130.0,94.0,5712.0,649908.0,488336.0,51870804.0,0.7550030921459493,306003,62.7,167079,15254,137243,168760,0,0,5899727,96.9,97.9,97.5,208368,58409,0.280317,149959,1226,4461,0.2748262721362923,30.0,68.0,0.4411764705882353,87.0,399.0,0.2180451127819548,6.292749446411616e-06,0,0,291.0,0.0008470234837988,304706,364247,377246,0.9655423781829364,646800,0.0052685510300302,5471,0.0002249536178107,0.5631524427953,1.881460552278433,0,0,0,0,0,0,0
S_10,A1,4,H20,19,7,S_10,A1,4,H20,19,7,495184.0,167500.0,13757.0,1699.0,6588.0,3285.0,7627.0,26012.0,9812.0,10536.0,46776.0,45253.0,236.0,4205.0,232418.0,372024.0,37648313.0,0.7512843710620699,278092,74.8,80706,13226,0,0,133659,144433,4963114,97.0,98.2,97.8,227008,59892,0.263832,167116,495184.0,163826.0,8654.0,91.0,16562.0,4658.0,7862.0,6.0,10984.0,862.0,74345.0,27840.0,26.0,4424.0,438748.0,371145.0,39912238.0,0.7495092733206242,243466,65.6,116012,11667,112737,130729,0,0,4705381,96.9,97.9,97.5,169447,44081,0.260146,125366,1277,5116,0.2496090695856137,57.0,133.0,0.4285714285714285,106.0,533.0,0.198874296435272,6.9141515884285215e-06,0,0,297.0,0.0010154471044371,249822,303095,314547,0.9635920863972632,495184,0.0040335531435598,5148,0.0002998885262851,0.6120856085818605,1.8136694651052856,0,0,0,0,0,0,0
S_10,A1,4,H7,6,7,S_10,A1,4,H7,6,7,430918.0,280449.0,76960.0,20150.0,26922.0,5166.0,359.0,1495.0,962.0,254.0,167.0,72.0,4194.0,1779.0,422155.0,213722.0,14644152.0,0.495969070681661,9139,4.3,203238,1345,0,0,4871,4268,164005,95.7,97.7,96.9,7172,1163,0.162158,6009,430918.0,267974.0,31897.0,7351.0,65113.0,24910.0,498.0,8.0,1509.0,127.0,56.0,149.0,2720.0,3579.0,1111010.0,271775.0,19077481.0,0.6306884372432806,7531,2.8,263715,529,4028,3503,0,0,136242,95.2,97.3,96.7,4586,708,0.154383,3878,81,239,0.3389121338912134,4.0,9.0,0.4444444444444444,8.0,33.0,0.2424242424242424,3.559239139896475e-07,0,0,15.0,0.0015171437240821,9007,10393,11056,0.9400325615050652,430918,0.0035100703042031,1536,1.7404703447059532e-05,0.0241182777233719,1.7292845257903495,0,0,0,0,0,0,0
S_10,A1,4,H8,7,7,S_10,A1,4,H8,7,7,426523.0,276091.0,77916.0,26552.0,28928.0,1115.0,409.0,1007.0,380.0,542.0,124.0,99.0,2382.0,1446.0,69909.0,194884.0,13946015.0,0.4569132262504015,13015,6.7,181130,739,0,0,6216,6799,234383,96.4,98.1,97.7,10407,1692,0.162583,8715,426523.0,263564.0,34040.0,2480.0,66656.0,30404.0,623.0,4.0,727.0,144.0,118.0,117.0,1939.0,3010.0,772601.0,277025.0,19554157.0,0.649496041245138,10349,3.7,266024,652,4874,5475,0,0,189805,95.5,97.5,97.4,6507,994,0.152759,5513,12,76,0.1578947368421052,,,,2.0,6.0,0.3333333333333333,1.849193174534691e-07,0,0,9.0,0.0006325555243182,11284,14907,15858,0.940030268634128,426523,0.0034742705488274,1658,1.055042752676878e-05,0.0349500495870093,1.7103028912345113,0,0,0,0,0,0,0
S_10,A1,4,I19,18,8,S_10,A1,4,I19,18,8,96779.0,33255.0,1975.0,372.0,1209.0,554.0,1619.0,4637.0,1854.0,1448.0,10763.0,9135.0,46.0,850.0,49972.0,70737.0,7126270.0,0.7309126980026659,48988,69.3,18929,2820,0,0,21330,27658,788504,96.9,98.0,97.6,40118,11179,0.278653,28939,96779.0,32918.0,1884.0,7.0,1191.0,1080.0,1435.0,2.0,2152.0,157.0,14196.0,7023.0,5.0,862.0,80418.0,71500.0,7682352.0,0.7387966397668916,43612,61.0,25504,2384,18352,25260,0,0,792412,96.9,97.9,97.4,30248,8927,0.295127,21321,219,1669,0.1312162971839424,25.0,38.0,0.6578947368421053,18.0,193.0,0.0932642487046632,2.5496895196604067e-06,0,0,104.0,0.0020692399522483,43325,53037,56199,0.9437356536593178,96779,0.000788319573493,2686,0.0005373066471031,0.5480217815848479,1.832653766413269,0,0,0,0,0,0,0
S_10,A1,4,I20,19,8,S_10,A1,4,I20,19,8,478070.0,173273.0,11195.0,2193.0,13599.0,2460.0,6333.0,27450.0,7327.0,5369.0,70680.0,34135.0,277.0,3443.0,247354.0,329747.0,32207762.0,0.6897462714665217,227230,68.9,92073,10444,0,0,107025,120205,3910315,96.8,98.1,97.7,184445,48206,0.261357,136239,478070.0,170877.0,15732.0,152.0,8122.0,4675.0,6332.0,14.0,11317.0,861.0,54185.0,44232.0,149.0,3819.0,463341.0,353672.0,37003503.0,0.7397912439600896,213232,60.3,130690,9750,97907,115325,0,0,4040227,96.7,97.8,97.5,145557,38705,0.26591,106852,717,3283,0.2183978068839476,15.0,81.0,0.1851851851851851,60.0,374.0,0.160427807486631,4.6669241602860665e-06,0,0,223.0,0.000917351938163,216600,251518,262267,0.9590150495487424,478070,0.0038941499550503,4116,0.0002332294433869,0.5261112389399042,1.846139166177334,0,0,0,0,0,0,0
S_10,A1,4,I7,6,8,S_10,A1,4,I7,6,8,278007.0,166909.0,64990.0,13633.0,17805.0,1425.0,334.0,1159.0,291.0,342.0,99.0,71.0,2108.0,1019.0,68195.0,126404.0,9184307.0,0.4546791987252119,10403,8.2,115333,668,0,0,5199,5204,189081,96.6,98.1,97.8,8354,1351,0.161719,7003,278007.0,159021.0,20846.0,2589.0,57140.0,17326.0,386.0,1.0,638.0,101.0,75.0,83.0,1320.0,2434.0,466017.0,180011.0,12822370.0,0.6475052786440629,8580,4.8,170866,565,4281,4299,0,0,157854,96.0,97.7,97.4,5470,815,0.148995,4655,19,79,0.240506329113924,0.0,1.0,0.0,,,,1.2999278751679514e-07,0,0,5.0,0.0004288900325956,10318,11796,12511,0.942850291743266,278007,0.0022645239118825,1521,8.992579323542213e-06,0.0424305862802015,1.6841804683038264,0,0,0,0,0,0,0
S_10,A1,4,I8,7,8,S_10,A1,4,I8,7,8,356090.0,214515.0,93214.0,14736.0,21499.0,1399.0,181.0,615.0,239.0,267.0,82.0,69.0,3317.0,983.0,72985.0,152317.0,10790868.0,0.427748602881294,5834,3.8,146090,393,0,0,2972,2862,105437,96.1,98.0,97.6,4681,776,0.165777,3905,356090.0,204287.0,25632.0,2798.0,83632.0,18938.0,331.0,2.0,420.0,95.0,88.0,84.0,1537.0,3553.0,559981.0,228713.0,15685893.0,0.6422898705383471,4762,2.1,223562,389,2431,2331,0,0,85752,95.0,97.3,97.0,2933,446,0.152063,2487,14,97,0.1443298969072164,1.0,3.0,0.3333333333333333,2.0,7.0,0.2857142857142857,1.9334138537709245e-07,0,0,11.0,0.001720901126408,5803,6638,6999,0.948421203029004,356090,0.0029005540140437,1088,1.5445533432559184e-05,0.0186413547136959,1.699436763952893,0,0,0,0,0,0,0
S_10,A1,4,J19,18,9,S_10,A1,4,J19,18,9,234312.0,87319.0,5786.0,1152.0,4446.0,1073.0,2833.0,8835.0,3120.0,2837.0,45002.0,16865.0,171.0,1622.0,99701.0,144724.0,13987870.0,0.6176550923554919,91056,62.9,48298,5370,0,0,41775,49281,1503442,96.8,98.0,97.5,72426,19350,0.267169,53076,234312.0,85334.0,5279.0,87.0,4382.0,2245.0,3002.0,12.0,4647.0,333.0,25571.0,31343.0,26.0,1838.0,298676.0,163518.0,16671286.0,0.6978643859469426,87781,53.7,70121,5616,39259,48522,0,0,1599511,96.7,97.9,97.4,59413,15988,0.269099,43425,578,2683,0.2154304882594111,16.0,67.0,0.2388059701492537,54.0,299.0,0.1806020066889632,3.557408255565252e-06,0,0,176.0,0.0018238152972508,85617,101224,106483,0.9506118347529652,234312,0.0019086034770384,3234,0.0003755676192427,0.4320051896616477,1.9071160766433672,0,0,0,0,0,0,0
S_10,A1,4,J20,19,9,S_10,A1,4,J20,19,9,508551.0,169208.0,9724.0,1845.0,7229.0,2511.0,6349.0,18110.0,7510.0,5527.0,114742.0,36960.0,272.0,3523.0,230965.0,314949.0,31125860.0,0.6193066182152822,220520,70.0,82218,12211,0,0,103679,116841,3717132,97.0,98.1,97.8,178411,45844,0.256957,132567,508551.0,166567.0,9126.0,55.0,7328.0,5340.0,7255.0,7.0,12678.0,740.0,57299.0,64103.0,29.0,4265.0,505116.0,375881.0,39693953.0,0.7391215433653655,235243,62.6,127783,12855,106181,129062,0,0,4421362,96.7,97.9,97.6,161105,43758,0.271612,117347,827,3369,0.2454734342534877,15.0,66.0,0.2272727272727272,65.0,346.0,0.1878612716763005,4.709400676770428e-06,0,0,218.0,0.0008723000712245,209101,243944,255293,0.9555451970872684,508551,0.0041424349024009,4603,0.0002143344521985,0.4796844367624879,1.840142417476314,0,0,0,0,0,0,0
S_10,A1,4,J7,6,9,S_10,A1,4,J7,6,9,150649.0,88468.0,36907.0,9017.0,10752.0,543.0,142.0,334.0,138.0,82.0,40.0,28.0,992.0,515.0,24532.0,69961.0,5089345.0,0.4643973740283705,3215,4.6,66567,179,0,0,1620,1595,54470,95.6,97.9,97.8,2554,392,0.153485,2162,150649.0,83400.0,12798.0,1323.0,31792.0,11490.0,194.0,1.0,286.0,43.0,29.0,39.0,774.0,1187.0,280573.0,101516.0,7206794.0,0.673857775358615,2598,2.6,98744,174,1326,1272,0,0,44949,94.7,97.5,97.2,1595,227,0.14232,1368,6,100,0.06,12.0,13.0,0.9230769230769232,0.0,1.0,0.0,1.7576489579735677e-07,0,0,7.0,0.0019830028328611,3126,3532,3892,0.9075025693730728,150649,0.0012271211257313,803,2.323281269706404e-05,0.02344522698458,1.63291724456773,0,0,0,0,0,0,0
S_10,A1,4,J8,7,9,S_10,A1,4,J8,7,9,387285.0,247139.0,77452.0,17910.0,30273.0,1968.0,263.0,661.0,298.0,305.0,57.0,45.0,2901.0,1424.0,90896.0,169042.0,11557756.0,0.4364795951302013,7462,4.4,161198,382,0,0,3730,3732,131138,95.8,98.0,97.7,5896,922,0.156377,4974,387285.0,235872.0,34741.0,4061.0,65787.0,22101.0,440.0,3.0,647.0,113.0,81.0,58.0,2086.0,3151.0,678201.0,240200.0,16445157.0,0.6202150870805737,6004,2.5,233858,338,3042,2962,0,0,105625,95.8,97.5,97.3,3783,550,0.145387,3233,27,86,0.313953488372093,2.0,2.0,1.0,7.0,12.0,0.5833333333333334,1.3072514124928408e-07,0,0,6.0,0.00073108322164,7472,8483,9039,0.9384887708817348,387285,0.0031546548943495,1122,7.746233394012162e-06,0.0219037659604683,1.7051256281407037,0,0,0,0,0,0,0
S_10,A1,4,K19,18,10,S_10,A1,4,K19,18,10,152604.0,56102.0,3462.0,810.0,3406.0,873.0,2182.0,7426.0,2705.0,1988.0,14663.0,14042.0,109.0,1317.0,75485.0,111963.0,11059979.0,0.73368325863018,77280,69.0,30784,3899,0,0,36757,40523,1306986,96.8,98.1,97.6,62847,14479,0.230385,48368,152604.0,55262.0,3642.0,17.0,2401.0,1542.0,2216.0,2.0,3164.0,203.0,22041.0,9909.0,24.0,1177.0,148935.0,111701.0,11789068.0,0.7319663966868496,64414,57.7,44136,3151,29811,34603,0,0,1198093,96.8,97.8,97.5,43611,10278,0.235674,33333,352,1480,0.2378378378378378,18.0,49.0,0.3673469387755102,26.0,158.0,0.1645569620253164,2.0619419338227414e-06,0,0,89.0,0.0010893379517998,73806,85685,90078,0.9512311552210306,152604,0.0012430457040611,3315,0.0002916044140389,0.5614859374590443,1.7714858690483577,0,0,0,0,0,0,0
S_10,A1,4,K20,19,10,S_10,A1,4,K20,19,10,398750.0,139685.0,7883.0,1772.0,8189.0,2167.0,5095.0,23178.0,5968.0,3764.0,71594.0,25237.0,182.0,2919.0,236894.0,266993.0,26297723.0,0.669574921630094,178555,66.9,79372,9066,0,0,85739,92816,3122063,96.9,98.2,97.8,145199,34062,0.234588,111137,398750.0,137658.0,10258.0,72.0,5814.0,3972.0,5376.0,8.0,9731.0,615.0,41350.0,44442.0,72.0,3377.0,478945.0,295738.0,31135466.0,0.7416626959247649,174029,58.8,112808,8901,82779,91250,0,0,3305899,96.6,97.9,97.6,119481,28921,0.242055,90560,640,2529,0.2530644523527086,41.0,86.0,0.4767441860465116,63.0,301.0,0.2093023255813953,3.400318379946364e-06,0,0,164.0,0.0008131008393778,168706,197682,206036,0.9594536877050612,398750,0.003248043789772,4263,0.0002056426332288,0.4957542319749216,1.7787075527722291,0,0,0,0,0,0,0
S_10,A1,4,K7,6,10,S_10,A1,4,K7,6,10,267702.0,163145.0,61337.0,19740.0,14246.0,864.0,177.0,420.0,173.0,170.0,34.0,42.0,2006.0,904.0,47088.0,109274.0,7858513.0,0.4081926918738,5111,4.7,103808,355,0,0,2567,2544,88845,97.0,97.7,97.4,4093,674,0.164671,3419,267702.0,155884.0,16326.0,1668.0,55755.0,21944.0,330.0,1.0,407.0,82.0,50.0,42.0,1139.0,2377.0,450292.0,169381.0,11867711.0,0.6327222060350688,3990,2.4,165103,288,2042,1948,0,0,72665,95.3,97.5,97.1,2527,349,0.138108,2178,30,68,0.4411764705882353,0.0,3.0,0.0,5.0,9.0,0.5555555555555556,1.691737122049559e-07,0,0,7.0,0.0012506700017866,4914,5680,6044,0.9397749834546658,267702,0.0021805838711211,1057,1.3074239266049563e-05,0.0212176225803318,1.6608187134502923,0,0,0,0,0,0,0
S_10,A1,4,K8,7,10,S_10,A1,4,K8,7,10,293288.0,180899.0,69909.0,11979.0,20969.0,1012.0,175.0,497.0,187.0,181.0,40.0,43.0,2204.0,1159.0,42878.0,127216.0,9055631.0,0.4337579444095906,4724,3.7,122263,229,0,0,2438,2286,86705,95.8,98.1,97.6,3830,664,0.173368,3166,293288.0,171004.0,23724.0,2359.0,63166.0,15983.0,283.0,3.0,397.0,81.0,53.0,41.0,1489.0,2529.0,460584.0,186127.0,12858133.0,0.6346219415727885,3867,2.1,182037,223,1995,1872,0,0,71674,95.4,97.6,97.0,2455,420,0.171079,2035,14,117,0.1196581196581196,5.0,6.0,0.8333333333333334,1.0,4.0,0.25,1.8125754879102419e-07,0,0,7.0,0.0013458950201884,4556,5215,5562,0.9376123696512046,293288,0.0023889962809145,940,1.1933662475109787e-05,0.0177811570879135,1.646668771708241,0,0,0,0,0,0,0
S_10,A1,4,L19,18,11,S_10,A1,4,L19,18,11,99991.0,29260.0,2034.0,403.0,1896.0,402.0,1292.0,5948.0,1355.0,1466.0,26821.0,5649.0,43.0,655.0,66387.0,60196.0,5982411.0,0.6020141812763149,39729,66.0,17757,2710,0,0,18334,21395,640334,96.7,98.1,97.7,32065,7379,0.230126,24686,99991.0,29105.0,2574.0,17.0,1522.0,1026.0,1356.0,1.0,2856.0,181.0,9172.0,16016.0,12.0,816.0,142433.0,73920.0,7845653.0,0.739266533988059,43979,59.5,26536,3405,19791,24188,0,0,803016,96.8,98.0,97.6,31041,7699,0.248027,23342,196,851,0.2303172737955346,4.0,40.0,0.1,7.0,127.0,0.0551181102362204,1.2995616983017066e-06,0,0,60.0,0.0012492712584325,36232,43406,46362,0.9362408869332643,99991,0.0008144831262272,2996,0.0003000270024302,0.4340990689162025,1.758253331713047,0,0,0,0,0,0,0
S_10,A1,4,L20,19,11,S_10,A1,4,L20,19,11,275895.0,99392.0,5975.0,1128.0,5966.0,1675.0,3717.0,11307.0,4911.0,4676.0,36332.0,22321.0,141.0,2135.0,128076.0,193589.0,19206531.0,0.7016763623842404,133541,69.0,53126,6922,0,0,66079,67462,2340341,96.7,98.1,97.7,108069,24240,0.224301,83829,275895.0,97850.0,6458.0,46.0,4264.0,2571.0,4154.0,2.0,5917.0,1104.0,35412.0,22468.0,56.0,2091.0,285345.0,202663.0,21365672.0,0.7345656862212073,119808,59.1,76516,6339,57530,62278,0,0,2272081,96.4,97.7,97.5,81138,18006,0.221918,63132,545,2240,0.2433035714285714,10.0,46.0,0.217391304347826,38.0,279.0,0.1362007168458781,2.931611991153413e-06,0,0,121.0,0.0008233476908839,125483,147295,153440,0.9599517726798747,275895,0.0022473204799477,3823,0.0002192863226952,0.5338806429982421,1.757067875462245,0,0,0,0,0,0,0
S_10,A1,4,L7,6,11,S_10,A1,4,L7,6,11,229754.0,133537.0,67129.0,9467.0,10139.0,799.0,203.0,477.0,259.0,191.0,66.0,51.0,2148.0,583.0,60389.0,100875.0,7309175.0,0.4390565561426569,5415,5.4,94933,527,0,0,2722,2693,97235,95.9,97.7,97.4,4252,669,0.157338,3583,229754.0,127479.0,11815.0,1352.0,63749.0,11226.0,308.0,1.0,357.0,80.0,67.0,50.0,788.0,2326.0,304618.0,154570.0,10670703.0,0.6727630422103641,4367,2.8,149747,456,2267,2100,0,0,78739,95.2,97.3,97.0,2738,408,0.149014,2330,23,211,0.1090047393364928,1.0,8.0,0.125,1.0,8.0,0.125,3.687401043082047e-07,0,0,13.0,0.002198545577541,5255,6132,6553,0.9357546162063176,229754,0.0018714759946715,1086,2.829112877251321e-05,0.026689415635854,1.7109375,0,0,0,0,0,0,0
S_10,A1,4,L8,7,11,S_10,A1,4,L8,7,11,750488.0,455218.0,206347.0,37501.0,33199.0,1256.0,281.0,652.0,284.0,324.0,122.0,80.0,5583.0,1632.0,102581.0,290054.0,20658930.0,0.3864871923335216,7882,2.7,281716,456,0,0,4127,3755,138969,93.8,96.9,96.8,6131,1090,0.177785,5041,750488.0,437733.0,38288.0,2692.0,197152.0,40708.0,437.0,5.0,724.0,209.0,112.0,112.0,2175.0,6699.0,963151.0,473864.0,32043255.0,0.631407830638198,6062,1.3,467342,460,3188,2874,0,0,110604,93.9,97.1,96.5,3705,575,0.155196,3130,51,204,0.25,4.0,9.0,0.4444444444444444,11.0,25.0,0.44,3.870489476204294e-07,0,0,13.0,0.0015909925345734,7552,8596,9192,0.9351610095735422,750488,0.0061131483077076,1136,8.661031222351323e-06,0.0114538806749741,1.7048790162633876,0,0,0,0,0,0,0
S_10,A1,4,M19,18,12,S_10,A1,4,M19,18,12,53610.0,17229.0,1195.0,299.0,971.0,262.0,561.0,2334.0,701.0,509.0,13755.0,3757.0,30.0,357.0,31010.0,31090.0,3021301.0,0.5799291177019212,19200,61.8,10494,1396,0,0,9049,10151,303826,96.3,98.1,97.6,15528,2858,0.184055,12670,53610.0,16771.0,1119.0,20.0,996.0,645.0,589.0,0.0,1214.0,102.0,5648.0,9435.0,10.0,336.0,78749.0,37229.0,3833870.0,0.6944413355717217,20365,54.7,15469,1395,9329,11036,0,0,369040,96.3,97.9,97.6,14400,2822,0.195972,11578,76,393,0.193384223918575,3.0,7.0,0.4285714285714285,6.0,48.0,0.125,7.092845899155835e-07,0,0,27.0,0.0011134938964038,17794,20722,22363,0.926619863166838,53610,0.0004366837055038,1979,0.0002518186905428,0.3865323633650438,1.635387893615342,0,0,0,0,0,0,0
S_10,A1,4,M20,19,12,S_10,A1,4,M20,19,12,332902.0,100497.0,5343.0,1022.0,4134.0,1465.0,3686.0,16092.0,4879.0,5686.0,91421.0,24167.0,116.0,2011.0,183709.0,196345.0,19384935.0,0.5897981988693369,137268,69.9,51653,7424,0,0,67089,70179,2379718,96.7,98.1,97.7,111500,23322,0.209166,88178,332902.0,100181.0,5288.0,44.0,5769.0,3785.0,4690.0,18.0,9563.0,870.0,37985.0,47598.0,23.0,3085.0,380814.0,247340.0,26261624.0,0.7429814179548335,155827,63.0,83486,8027,71836,83991,0,0,2948060,96.3,97.9,97.5,108790,24067,0.221224,84723,569,2433,0.2338676531031648,22.0,88.0,0.25,43.0,215.0,0.2,3.56216855482643e-06,0,0,153.0,0.0008848994511309,130594,152187,159033,0.956952330648356,332902,0.0027116746675929,4187,0.0002297973577809,0.4571525554066962,1.7258871159799951,0,0,0,0,0,0,0
